UF;nom_mun;Ano;transferencia;VL_CONSOLIDADO;cod_ibge;Código SIAFI
MG;Alto Caparaó;2025;AJUSTE FUNDEB - FPM;-44,12;3102050;564
MG;Alto Caparaó;2025;AJUSTE FUNDEB - ICME;-143,76;3102050;564
MG;Alto Caparaó;2025;AJUSTE FUNDEB - IPIE;-1,34;3102050;564
MG;Alto Caparaó;2025;AJUSTE FUNDEB - IPVA;-22,19;3102050;564
MG;Alto Caparaó;2025;AJUSTE FUNDEB - ITCMD;-3,77;3102050;564
MG;Alto Caparaó;2025;AJUSTE FUNDEB - ITR;-0,52;3102050;564
MG;Alto Caparaó;2025;FUNDEB - FPE;364606,64;3102050;564
MG;Alto Caparaó;2025;FUNDEB - FPM;1123245,83;3102050;564
MG;Alto Caparaó;2025;FUNDEB - ICMS;3555684,51;3102050;564
MG;Alto Caparaó;2025;FUNDEB - IPI-EXP;45334,16;3102050;564
MG;Alto Caparaó;2025;FUNDEB - IPVA;517194,88;3102050;564
MG;Alto Caparaó;2025;FUNDEB - ITCMD;89508,81;3102050;564
MG;Alto Caparaó;2025;FUNDEB - ITR;12857,94;3102050;564
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;23742,71;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - FPE;-11,68;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - FPM;-34,96;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - ICME;-113,74;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - IPIE;-1,08;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - IPVA;-17,38;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - ITCMD;-2,92;3153509;5069
MG;Alto Jequitibá;2025;AJUSTE FUNDEB - ITR;-0,37;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - COUN VAAT;1003994,49;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - FPE;383777,09;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - FPM;1182304,43;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - FUNDEB - FTI;38150,01;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - ICMS;3736164,14;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - IPI-EXP;47717,8;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - IPVA;544323,92;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - ITCMD;94082,14;3153509;5069
MG;Alto Jequitibá;2025;FUNDEB - ITR;13502,36;3153509;5069
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - FPE;-15,14;3102100;4041
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - FPM;-45,32;3102100;4041
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - ICME;-147,47;3102100;4041
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - IPIE;-1,39;3102100;4041
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - IPVA;-22,67;3102100;4041
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - ITCMD;-3,88;3102100;4041
MG;Alto Rio Doce;2025;AJUSTE FUNDEB - ITR;-0,51;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - FPE;395545,88;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - FPM;1218560,68;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - ICMS;3861986,15;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - IPI-EXP;49181,1;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - IPVA;561063,76;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - ITCMD;97066,2;3102100;4041
MG;Alto Rio Doce;2025;FUNDEB - ITR;13939,98;3102100;4041
MG;Alvarenga;2025;AJUSTE FUNDEB - FPE;-8,65;3102209;4043
MG;Alvarenga;2025;AJUSTE FUNDEB - FPM;-25,82;3102209;4043
MG;Alvarenga;2025;AJUSTE FUNDEB - ICME;-84,07;3102209;4043
MG;Alvarenga;2025;AJUSTE FUNDEB - IPIE;-0,84;3102209;4043
MG;Alvarenga;2025;AJUSTE FUNDEB - IPVA;-12,98;3102209;4043
MG;Alvarenga;2025;AJUSTE FUNDEB - ITCMD;-2,15;3102209;4043
MG;Alvarenga;2025;AJUSTE FUNDEB - ITR;-0,28;3102209;4043
MG;Alvarenga;2025;FUNDEB - FPE;217522,63;3102209;4043
MG;Alvarenga;2025;FUNDEB - FPM;670123,27;3102209;4043
MG;Alvarenga;2025;FUNDEB - FUNDEB - FTI;148863,9;3102209;4043
MG;Alvarenga;2025;FUNDEB - ICMS;2120062,64;3102209;4043
MG;Alvarenga;2025;FUNDEB - IPI-EXP;27046,19;3102209;4043
MG;Alvarenga;2025;FUNDEB - IPVA;308550,2;3102209;4043
MG;Alvarenga;2025;FUNDEB - ITCMD;53388,44;3102209;4043
MG;Alvarenga;2025;FUNDEB - ITR;7668,09;3102209;4043
MG;Alvinópolis;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;39682,21;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - FPE;-18,49;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - FPM;-55,46;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - ICME;-180,58;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - IPIE;-1,7;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - IPVA;-27,77;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - ITCMD;-4,66;3102308;4045
MG;Alvinópolis;2025;AJUSTE FUNDEB - ITR;-0,64;3102308;4045
MG;Alvinópolis;2025;FUNDEB - COUN VAAT;1062909,9;3102308;4045
MG;Alvinópolis;2025;FUNDEB - FPE;543161,95;3102308;4045
MG;Alvinópolis;2025;FUNDEB - FPM;1673322,36;3102308;4045
MG;Alvinópolis;2025;FUNDEB - FUNDEB - FTI;113246,69;3102308;4045
MG;Alvinópolis;2025;FUNDEB - ICMS;5289978,67;3102308;4045
MG;Alvinópolis;2025;FUNDEB - IPI-EXP;67535,25;3102308;4045
MG;Alvinópolis;2025;FUNDEB - IPVA;770488,38;3102308;4045
MG;Alvinópolis;2025;FUNDEB - ITCMD;133369,18;3102308;4045
MG;Alvinópolis;2025;FUNDEB - ITR;19160,95;3102308;4045
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-5272,2;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - FPE;-5,64;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - FPM;-16,92;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - ICME;-54,93;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - IPIE;-0,5;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - IPVA;-8,53;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - ITCMD;-1,45;3102407;4047
MG;Alvorada de Minas;2025;AJUSTE FUNDEB - ITR;-0,2;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - COUN VAAR;84349,29;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - FPE;194814,5;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - FPM;600166,21;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - ICMS;1898694,37;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - IPI-EXP;24222,73;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - IPVA;276264,27;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - ITCMD;47660,12;3102407;4047
MG;Alvorada de Minas;2025;FUNDEB - ITR;6830,8;3102407;4047
MG;Amparo do Serra;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-5218,71;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - FPE;-9,96;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - FPM;-29,8;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - ICME;-96,83;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - IPIE;-0,94;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - IPVA;-14,86;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - ITCMD;-2,52;3102506;4049
MG;Amparo do Serra;2025;AJUSTE FUNDEB - ITR;-0,32;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - COUN VAAR;83494,03;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - FPE;222228,25;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - FPM;684619,82;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - FUNDEB - FTI;79709,94;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - ICMS;2171650,09;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - IPI-EXP;27631,26;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - IPVA;315266,65;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - ITCMD;54629,25;3102506;4049
MG;Amparo do Serra;2025;FUNDEB - ITR;7854,45;3102506;4049
MG;Andradas;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-100357,45;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - FPE;-71,05;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - FPM;-213,09;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - ICME;-693,73;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - IPIE;-6,62;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - IPVA;-106,63;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - ITCMD;-17,99;3102605;4051
MG;Andradas;2025;AJUSTE FUNDEB - ITR;-2,29;3102605;4051
MG;Andradas;2025;FUNDEB - COUN VAAR;1486702,82;3102605;4051
MG;Andradas;2025;FUNDEB - FPE;1720398,84;3102605;4051
MG;Andradas;2025;FUNDEB - FPM;5300043,29;3102605;4051
MG;Andradas;2025;FUNDEB - FUNDEB - FTI;276225,47;3102605;4051
MG;Andradas;2025;FUNDEB - ICMS;16776205,62;3102605;4051
MG;Andradas;2025;FUNDEB - IPI-EXP;213909,63;3102605;4051
MG;Andradas;2025;FUNDEB - IPVA;2440298,94;3102605;4051
MG;Andradas;2025;FUNDEB - ITCMD;422165,25;3102605;4051
MG;Andradas;2025;FUNDEB - ITR;60626,84;3102605;4051
MG;Andrelândia;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-14511,42;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - FPE;-27,62;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - FPM;-82,93;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - ICME;-269,49;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - IPIE;-2,59;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - IPVA;-41,56;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - ITCMD;-7,01;3102803;4055
MG;Andrelândia;2025;AJUSTE FUNDEB - ITR;-0,87;3102803;4055
MG;Andrelândia;2025;FUNDEB - COUN VAAR;232167,07;3102803;4055
MG;Andrelândia;2025;FUNDEB - FPE;655920,37;3102803;4055
MG;Andrelândia;2025;FUNDEB - FPM;2020697,87;3102803;4055
MG;Andrelândia;2025;FUNDEB - FUNDEB - FTI;211863,35;3102803;4055
MG;Andrelândia;2025;FUNDEB - ICMS;6401281,51;3102803;4055
MG;Andrelândia;2025;FUNDEB - IPI-EXP;81555,35;3102803;4055
MG;Andrelândia;2025;FUNDEB - IPVA;930416,08;3102803;4055
MG;Andrelândia;2025;FUNDEB - ITCMD;161008,91;3102803;4055
MG;Andrelândia;2025;FUNDEB - ITR;23127,47;3102803;4055
MG;Angelândia;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-2438,25;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;35287,94;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - FPE;-18,15;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - FPM;-54,32;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - ICME;-176,87;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - IPIE;-1,73;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - IPVA;-27,25;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - ITCMD;-4,53;3102852;566
MG;Angelândia;2025;AJUSTE FUNDEB - ITR;-0,55;3102852;566
MG;Angelândia;2025;FUNDEB - COUN VAAR;17324,83;3102852;566
MG;Angelândia;2025;FUNDEB - COUN VAAT;1128690,99;3102852;566
MG;Angelândia;2025;FUNDEB - FPE;485518,62;3102852;566
MG;Angelândia;2025;FUNDEB - FPM;1495740,26;3102852;566
MG;Angelândia;2025;FUNDEB - FUNDEB - FTI;172708,7;3102852;566
MG;Angelândia;2025;FUNDEB - ICMS;4736615,89;3102852;566
MG;Angelândia;2025;FUNDEB - IPI-EXP;60368,05;3102852;566
MG;Angelândia;2025;FUNDEB - IPVA;688732,7;3102852;566
MG;Angelândia;2025;FUNDEB - ITCMD;119241,62;3102852;566
MG;Angelândia;2025;FUNDEB - ITR;17133,74;3102852;566
MG;Antônio Carlos;2025;AJUSTE FUNDEB - FPE;-13,84;3102902;4057
MG;Antônio Carlos;2025;AJUSTE FUNDEB - FPM;-41,55;3102902;4057
MG;Antônio Carlos;2025;AJUSTE FUNDEB - ICME;-135,38;3102902;4057
MG;Antônio Carlos;2025;AJUSTE FUNDEB - IPIE;-1,32;3102902;4057
MG;Antônio Carlos;2025;AJUSTE FUNDEB - IPVA;-20,77;3102902;4057
MG;Antônio Carlos;2025;AJUSTE FUNDEB - ITCMD;-3,45;3102902;4057
MG;Antônio Carlos;2025;AJUSTE FUNDEB - ITR;-0,45;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - FPE;366433,05;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - FPM;1128872,58;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - FUNDEB - FTI;78529,12;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - ICMS;3572884,63;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - IPI-EXP;45561,28;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - IPVA;519796,76;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - ITCMD;89980,3;3102902;4057
MG;Antônio Carlos;2025;FUNDEB - ITR;12927,86;3102902;4057
MG;Antônio Dias;2025;AJUSTE FUNDEB - FPE;-11,11;3103009;4059
MG;Antônio Dias;2025;AJUSTE FUNDEB - FPM;-33,24;3103009;4059
MG;Antônio Dias;2025;AJUSTE FUNDEB - ICME;-108,18;3103009;4059
MG;Antônio Dias;2025;AJUSTE FUNDEB - IPIE;-1,08;3103009;4059
MG;Antônio Dias;2025;AJUSTE FUNDEB - IPVA;-16,56;3103009;4059
MG;Antônio Dias;2025;AJUSTE FUNDEB - ITCMD;-2,72;3103009;4059
MG;Antônio Dias;2025;AJUSTE FUNDEB - ITR;-0,4;3103009;4059
MG;Antônio Dias;2025;FUNDEB - FPE;254901,23;3103009;4059
MG;Antônio Dias;2025;FUNDEB - FPM;785275,73;3103009;4059
MG;Antônio Dias;2025;FUNDEB - ICMS;2491250;3103009;4059
MG;Antônio Dias;2025;FUNDEB - IPI-EXP;31693,73;3103009;4059
MG;Antônio Dias;2025;FUNDEB - IPVA;361553,97;3103009;4059
MG;Antônio Dias;2025;FUNDEB - ITCMD;62527,87;3103009;4059
MG;Antônio Dias;2025;FUNDEB - ITR;8977,53;3103009;4059
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-5372,4;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - FPE;-2,98;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - FPM;-8,94;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - ICME;-28,97;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - IPIE;-0,27;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - IPVA;-4,34;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - ITCMD;-0,79;3103108;4061
MG;Antônio Prado de Minas;2025;AJUSTE FUNDEB - ITR;-0,11;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - COUN VAAR;76348,3;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - FPE;75501,44;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - FPM;232597,71;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - FUNDEB - FTI;10794,28;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - ICMS;736620,12;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - IPI-EXP;9387,65;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - IPVA;107087,18;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - ITCMD;18511,21;3103108;4061
MG;Antônio Prado de Minas;2025;FUNDEB - ITR;2656,87;3103108;4061
MG;Araçaí;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-5668,56;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - FPE;-7,49;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - FPM;-22,45;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - ICME;-73,27;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - IPIE;-0,69;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - IPVA;-11,2;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - ITCMD;-1,9;3103207;4063
MG;Araçaí;2025;AJUSTE FUNDEB - ITR;-0,21;3103207;4063
MG;Araçaí;2025;FUNDEB - COUN VAAR;78373,91;3103207;4063
MG;Araçaí;2025;FUNDEB - FPE;171586,92;3103207;4063
MG;Araçaí;2025;FUNDEB - FPM;528608,91;3103207;4063
MG;Araçaí;2025;FUNDEB - ICMS;1677387,26;3103207;4063
MG;Araçaí;2025;FUNDEB - IPI-EXP;21334,66;3103207;4063
MG;Araçaí;2025;FUNDEB - IPVA;243410,76;3103207;4063
MG;Araçaí;2025;FUNDEB - ITCMD;42153,72;3103207;4063
MG;Araçaí;2025;FUNDEB - ITR;6058,22;3103207;4063
MG;Aracitaba;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-2410,58;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - FPE;-2,67;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - FPM;-8,07;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - ICME;-26,41;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - IPIE;-0,25;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - IPVA;-3,93;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - ITCMD;-0,68;3103306;4065
MG;Aracitaba;2025;AJUSTE FUNDEB - ITR;-0,08;3103306;4065
MG;Aracitaba;2025;FUNDEB - COUN VAAR;38566,78;3103306;4065
MG;Aracitaba;2025;FUNDEB - FPE;79260,4;3103306;4065
MG;Aracitaba;2025;FUNDEB - FPM;244177,96;3103306;4065
MG;Aracitaba;2025;FUNDEB - FUNDEB - FTI;28784,74;3103306;4065
MG;Aracitaba;2025;FUNDEB - ICMS;772435,94;3103306;4065
MG;Aracitaba;2025;FUNDEB - IPI-EXP;9855,02;3103306;4065
MG;Aracitaba;2025;FUNDEB - IPVA;112414,05;3103306;4065
MG;Aracitaba;2025;FUNDEB - ITCMD;19423,04;3103306;4065
MG;Aracitaba;2025;FUNDEB - ITR;2786,82;3103306;4065
MG;Araçuaí;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-58335,68;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - FPE;-42,45;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - FPM;-127,19;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - ICME;-413,64;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - IPIE;-3,96;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - IPVA;-63,77;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - ITCMD;-10,65;3103405;4067
MG;Araçuaí;2025;AJUSTE FUNDEB - ITR;-1,42;3103405;4067
MG;Araçuaí;2025;FUNDEB - COUN VAAR;868206,5;3103405;4067
MG;Araçuaí;2025;FUNDEB - FPE;1058848,08;3103405;4067
MG;Araçuaí;2025;FUNDEB - FPM;3261999,78;3103405;4067
MG;Araçuaí;2025;FUNDEB - FUNDEB - FTI;57329,2;3103405;4067
MG;Araçuaí;2025;FUNDEB - ICMS;10336489,86;3103405;4067
MG;Araçuaí;2025;FUNDEB - IPI-EXP;131654,27;3103405;4067
MG;Araçuaí;2025;FUNDEB - IPVA;1501946,58;3103405;4067
MG;Araçuaí;2025;FUNDEB - ITCMD;259878,08;3103405;4067
MG;Araçuaí;2025;FUNDEB - ITR;37325,59;3103405;4067
MG;Araguari;2025;AJUSTE FUNDEB - FPE;-187,53;3103504;4069
MG;Araguari;2025;AJUSTE FUNDEB - FPM;-562,66;3103504;4069
MG;Araguari;2025;AJUSTE FUNDEB - ICME;-1831,09;3103504;4069
MG;Araguari;2025;AJUSTE FUNDEB - IPIE;-17,54;3103504;4069
MG;Araguari;2025;AJUSTE FUNDEB - IPVA;-281,65;3103504;4069
MG;Araguari;2025;AJUSTE FUNDEB - ITCMD;-47,45;3103504;4069
MG;Araguari;2025;AJUSTE FUNDEB - ITR;-6,15;3103504;4069
MG;Araguari;2025;FUNDEB - FPE;4806231,24;3103504;4069
MG;Araguari;2025;FUNDEB - FPM;14806586,13;3103504;4069
MG;Araguari;2025;FUNDEB - FUNDEB - FTI;1025921,99;3103504;4069
MG;Araguari;2025;FUNDEB - ICMS;46819055,48;3103504;4069
MG;Araguari;2025;FUNDEB - IPI-EXP;597593,64;3103504;4069
MG;Araguari;2025;FUNDEB - IPVA;6817352,44;3103504;4069
MG;Araguari;2025;FUNDEB - ITCMD;1179300,1;3103504;4069
MG;Araguari;2025;FUNDEB - ITR;169349,82;3103504;4069
MG;Arantina;2025;AJUSTE FUNDEB - FPE;-9,7;3103603;4071
MG;Arantina;2025;AJUSTE FUNDEB - FPM;-29,08;3103603;4071
MG;Arantina;2025;AJUSTE FUNDEB - ICME;-94,74;3103603;4071
MG;Arantina;2025;AJUSTE FUNDEB - IPIE;-0,87;3103603;4071
MG;Arantina;2025;AJUSTE FUNDEB - IPVA;-14,62;3103603;4071
MG;Arantina;2025;AJUSTE FUNDEB - ITCMD;-2,47;3103603;4071
MG;Arantina;2025;AJUSTE FUNDEB - ITR;-0,37;3103603;4071
MG;Arantina;2025;FUNDEB - FPE;217293,21;3103603;4071
MG;Arantina;2025;FUNDEB - FPM;669416,55;3103603;4071
MG;Arantina;2025;FUNDEB - FUNDEB - FTI;4318,5;3103603;4071
MG;Arantina;2025;FUNDEB - ICMS;2123490,7;3103603;4071
MG;Arantina;2025;FUNDEB - IPI-EXP;27017,64;3103603;4071
MG;Arantina;2025;FUNDEB - IPVA;308320,14;3103603;4071
MG;Arantina;2025;FUNDEB - ITCMD;53529,12;3103603;4071
MG;Arantina;2025;FUNDEB - ITR;7706,9;3103603;4071
MG;Araponga;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-8025,03;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - FPE;-9,16;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - FPM;-27,56;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - ICME;-89,83;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - IPIE;-0,83;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - IPVA;-13,8;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - ITCMD;-2,27;3103702;4073
MG;Araponga;2025;AJUSTE FUNDEB - ITR;-0,29;3103702;4073
MG;Araponga;2025;FUNDEB - COUN VAAR;110954,55;3103702;4073
MG;Araponga;2025;FUNDEB - FPE;227735,24;3103702;4073
MG;Araponga;2025;FUNDEB - FPM;701585,3;3103702;4073
MG;Araponga;2025;FUNDEB - ICMS;2223465,52;3103702;4073
MG;Araponga;2025;FUNDEB - IPI-EXP;28315,94;3103702;4073
MG;Araponga;2025;FUNDEB - IPVA;323025,85;3103702;4073
MG;Araponga;2025;FUNDEB - ITCMD;55872,97;3103702;4073
MG;Araponga;2025;FUNDEB - ITR;8022,89;3103702;4073
MG;Araporã;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-7251,47;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - FPE;-35,07;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - FPM;-105,05;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - ICME;-341,99;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - IPIE;-3,25;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - IPVA;-52,57;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - ITCMD;-8,81;3103751;2903
MG;Araporã;2025;AJUSTE FUNDEB - ITR;-1,11;3103751;2903
MG;Araporã;2025;FUNDEB - COUN VAAR;69881,06;3103751;2903
MG;Araporã;2025;FUNDEB - FPE;888150,31;3103751;2903
MG;Araporã;2025;FUNDEB - FPM;2736130,03;3103751;2903
MG;Araporã;2025;FUNDEB - FUNDEB - FTI;106324,6;3103751;2903
MG;Araporã;2025;FUNDEB - ICMS;8653846,01;3103751;2903
MG;Araporã;2025;FUNDEB - IPI-EXP;110430,18;3103751;2903
MG;Araporã;2025;FUNDEB - IPVA;1259815,68;3103751;2903
MG;Araporã;2025;FUNDEB - ITCMD;217981,37;3103751;2903
MG;Araporã;2025;FUNDEB - ITR;31307,91;3103751;2903
MG;Arapuá;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAR;-3810,27;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - FPE;-5,42;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - FPM;-16,45;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - ICME;-53,4;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - IPIE;-0,49;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - IPVA;-8,3;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - ITCMD;-1,43;3103801;4075
MG;Arapuá;2025;AJUSTE FUNDEB - ITR;-0,17;3103801;4075
MG;Arapuá;2025;FUNDEB - COUN VAAR;60960,38;3103801;4075
MG;Arapuá;2025;FUNDEB - FPE;140178,09;3103801;4075
MG;Arapuá;2025;FUNDEB - FPM;431847,5;3103801;4075
MG;Arapuá;2025;FUNDEB - ICMS;1366743,23;3103801;4075
MG;Arapuá;2025;FUNDEB - IPI-EXP;17429,38;3103801;4075
MG;Arapuá;2025;FUNDEB - IPVA;198821,66;3103801;4075
MG;Arapuá;2025;FUNDEB - ITCMD;34369,29;3103801;4075
MG;Arapuá;2025;FUNDEB - ITR;4933,03;3103801;4075
MG;Araújos;2025;AJUSTE FUNDEB - AJUSTE FUNDEB VAAT;38254,11;3103900;4077
MG;Araújos;2025;AJUSTE FUNDEB - FPE;-21,17;3103900;4077
